cohort_obs_dt,segment_calibration,consolidated_id,default_first_in_12M_dt,pd_model_class,pd_model_pct,pd_decided_class,pd_decided_pct,issued_or_outstanding_amt_EUR,granted_amt_EUR,EaD_amt_EUR,RWA_amt_EUR,default_flg,Validation_sample
12/31/2022,CORP,21495899,,4,0.0057,4,0.0057,5371723,6468613,6194390,3768516,0,1
12/31/2022,CORP,72840183,,5,0.0121,5,0.0121,880211,5020461,3985391,3059685,0,1
12/31/2022,CORP,34700861,,4,0.0047,4,0.0047,30000,501500,266125,151631.95,0,1
12/31/2022,CORP,27213110,,5,0.0113,7,0.0453,395287,989945,816281,854777.1,0,1
12/31/2022,CORP,88501361,,3,0.003489,3,0.003489,187905,187905,187905,112312,0,1
12/31/2022,CORP,75854925,,4,0.005902,6,0.0226,454309.3,456545.12,455986.17,,0,1
12/31/2022,CORP,79416086,,6,0.021869,9,0.181,6821002.1,8023309.1,7570763.3,,0,1
12/31/2022,CORP,37355881,,5,0.0128,5,0.0128,95005.97,129813.4,101282.73,70305.504,0,1
12/31/2022,CORP,21645524,,5,0.0147,5,0.0147,3443740.7,3445835.77,3445312,2514639.75,0,1
12/31/2022,CORP,47307261,,3,0.002443,3,0.002443,18.8,338000,253504.7,102185.5381,0,1
12/31/2022,CORP,43592023,,4,0.0068,4,0.0068,0,300000,225000,126782,0,1
12/31/2022,CORP,13982238,,8,0.0905,8,0.0905,584991,683155.6,658614.5,924209,0,1
12/31/2022,CORP,29015411,,5,0.0127,5,0.0127,0,4000000,3000000,2912950,0,1
12/31/2022,CORP,66591469,,-1,1,11,1,2687410,2687410,2687410,0,0,0
12/31/2022,CORP,53484052,,5,0.0113,5,0.0113,0,535000,401250,227781.8,0,1
12/31/2022,CORP,92450921,,4,0.004803,3,0.0028,439510.6,439510.6,439510.6,262698.7,0,1
12/31/2022,CORP,16712292,,3,0.002738,4,0.0057,0,45000000,33750000,28362800,0,1
12/31/2022,CORP,71220609,,5,0.0113,5,0.0113,269427,350052.8,329896.3,187275.2,0,1
12/31/2022,CORP,96155678,,4,0.004622,4,0.004622,1193558.2,1269833,1235764.4,609364.531,0,1
12/31/2022,CORP,32535566,,5,0.0113,5,0.0113,2928260,12125350,9826080,10781675,0,1
12/31/2022,CORP,75961978,,4,0.0057,2,0.0014,116089030,202373030,180802030,74104970,0,1
12/31/2022,CORP,59627265,,5,0.0082,5,0.0082,212110.93,312110.93,287110.93,63237.57,0,1
12/31/2022,CORP,61828899,,7,0.0453,7,0.0453,730944,800178.4,782869.8,829111.9,0,1
12/31/2022,CORP,16411471,,3,0.0034,3,0.0034,408665.6,558727.6,521212.6,177670.4,0,1
12/31/2022,CORP,20279311,,-1,1,12,1,384815,384815,384815,0,0,0
12/31/2022,CORP,22705440,,3,0.002299,4,0.0057,14122090,31131830.45,19575068,16450445,0,1
12/31/2022,CORP,18313466,,7,0.0453,7,0.0453,0,300000,130000,138947.1,0,1
12/31/2022,CORP,17192472,,3,0.0021,3,0.0021,1211097,1237871.9,1231178.2,410728.24,0,1
12/31/2022,CORP,74925557,,7,0.0453,8,0.0905,1685365,1693916.03,1691778.273,3583845.835,0,1
12/31/2022,CORP,65540141,,8,0.0778,8,0.0778,84029.64,84029.64,84029.64,102471.3142,0,1
12/31/2022,CORP,59542345,,4,0.0057,4,0.0057,861217.5,1349040.5,1227084.5,1031217,0,1
12/31/2022,CORP,22351979,,4,0.0057,4,0.0057,328200,785435,671126,564000,0,1
12/31/2022,CORP,92905195,,3,0.002418,3,0.002418,0,20000000,15000000,8965630,0,1
12/31/2022,CORP,59022186,,5,0.010383,4,0.0057,9064030,9064030,9064030,7617230,0,1
12/31/2021,CORP,38640966,,5,0.0113,5,0.0113,259546.85,270176.15,235918.532,131171.42,0,1
12/31/2021,CORP,46761138,,4,0.006767,5,0.0113,4867670,6176130,5613641,4323399.64,0,1
12/31/2021,CORP,21390941,,6,0.0222,6,0.0222,6366.36,106366.36,81366.36,55876.67,0,1
12/31/2021,CORP,92242401,,6,0.019211,6,0.019211,25428270,27500210,26982220,36509760,0,1
12/31/2021,CORP,44680827,,1,0.0009,1,0.0009,235769,785769,648269,118297.8,0,1
12/31/2021,CORP,78258550,,4,0.0045,4,0.0045,34496.2,34496.2,34496.2,13544.6,0,1
12/31/2021,CORP,66605418,,7,0.047443,6,0.0226,1580290,1580290,1580290,1663120,0,1
12/31/2021,CORP,61039101,,3,0.0024,3,0.0024,33200,950000,410000,169022.338,0,1
12/31/2021,CORP,89172353,,4,0.004037,4,0.004037,4369666,6638656,5143724,4086342.14,0,1
12/31/2021,CORP,14450256,,4,0.004803,4,0.004803,7916631,11124031,10322173,8569501,0,1
12/31/2021,CORP,79432828,,4,0.007367,3,0.0028,0,60000000,45000000,26896800,0,1
12/31/2021,CORP,55482133,,5,0.0113,4,0.0057,0,8750005,6562499,,0,1
12/31/2021,CORP,47324976,,5,0.0102,6,0.0226,126000,130000,128000,139269.08,0,1
12/31/2021,CORP,55648333,,3,0.0021,3,0.0021,247856.2,460478.2,407322.2,113797.74,0,1
12/31/2021,CORP,75266779,,7,0.0437,7,0.0437,791494,1000053,947913,1007649,0,1
12/31/2021,CORP,50929128,,5,0.015328,4,0.0057,10000000,38750000,31562500,26524490,0,1
12/31/2021,CORP,84410988,,6,0.027816,6,0.027816,1599790,1599790,1599790,2164680,0,1
12/31/2021,CORP,32581395,,4,0.004803,2,0.0014,6342890,10868600,9737170,3990960,0,1
12/31/2021,CORP,63985842,,4,0.0061,4,0.0061,508595,808595,733595,321346.6,0,1
12/31/2021,CORP,21570767,,6,0.0226,6,0.0226,102238,203238,177988,157152.404,0,1
12/31/2021,CORP,31405031,,3,0.0024,3,0.0024,4.82,600004.82,450004.82,180333.9316,0,1
12/31/2021,CORP,64418222,,6,0.0195,6,0.0195,485200.4,559223.6,540717.8,402089.82,0,1
12/31/2021,CORP,19309820,,8,0.0905,8,0.0905,4287372,4508826,4453462,6058842,0,1
12/31/2021,CORP,55814878,,3,0.0028,3,0.0028,233410.3,233410.3,233410.3,85193.5,0,1
12/31/2021,CORP,55971873,,2,0.0015,2,0.0015,355066,955066,802566,237876.99,0,1
12/31/2021,CORP,91596814,,2,0.0018,2,0.0018,0,380000,285000,78122.9,0,1
12/31/2021,CORP,68540742,,4,0.0047,4,0.0047,0,400000,300000,187038,0,1
12/31/2021,CORP,99368605,,5,0.0121,5,0.0121,1179345.8,1999845.1,845705.65,620699.46,0,1
12/31/2021,CORP,88483248,,3,0.0027,3,0.0027,144693.5,303581.5,263859.1,93338.57,0,1
12/31/2021,CORP,60457464,,4,0.0059,4,0.0059,215069.8,491664.8,422515.8,197252.6,0,1
12/31/2021,CORP,12522489,,6,0.0231,6,0.0231,676855.3,695140.9,690569.5,495047.47,0,1
12/31/2021,CORP,11848323,,5,0.0107,5,0.0107,730269,1000040,932597,606256,0,1
12/31/2021,CORP,98481294,,-1,1,12,1,150810,150810,150810,0,0,0
12/31/2021,CORP,50367798,,3,0.0028,3,0.0028,56361.7,56361.7,56361.7,22586.3,0,1
12/31/2021,CORP,97958608,,1,0.0007,3,0.0028,19627450,23597573,21505042,12853741.9,0,1
12/31/2021,CORP,13782323,,4,0.004918,6,0.0226,877799.5,3790799.5,3062549.5,4143951,0,1
12/31/2021,CORP,78099474,,5,0.0127,5,0.0127,1189814.55,1502373.55,1424233.65,959602.48,0,1
12/31/2021,CORP,91444700,,8,0.0905,7,0.0453,9335656,16700008,5974311,,0,0
12/31/2021,CORP,67098874,,8,0.0905,7,0.0453,305462.5,305462.5,305462.5,372125.2,0,1
12/31/2021,CORP,17254326,,6,0.0278,8,0.0905,371197.1,519468.56,457400.78,599597.95,0,1
12/31/2021,CORP,24191163,,3,0.0027,3,0.0027,9520.7,9520.7,1904.14,683.974,0,1
12/31/2021,CORP,57910348,,6,0.020394,6,0.020394,1428544.26,3004774.75,2039992.03,1844092.83,0,1
12/31/2021,CORP,41027910,,5,0.0147,5,0.0147,867433,937896.6,920280.7,513558.6,0,1
12/31/2021,CORP,53395409,,1,0.0007,1,0.0007,0,4000000,2950000,807345.6,0,1
12/31/2021,CORP,92979894,,5,0.0113,5,0.0113,0,400000,300000,170304,0,1
12/31/2021,CORP,83763155,,9,0.165415,9,0.165415,4735044,4762289.4,4505478.1,7532163.9,0,1
12/31/2021,CORP,45985497,,8,0.0651,8,0.0651,218501.7,229421.9,226691.84,239873.89,0,1
12/31/2021,CORP,96821723,,4,0.004446,5,0.0113,2654675.91,3061986.31,2902309.71,,0,1
12/31/2021,CORP,81935964,,4,0.005854,4,0.005854,8128577.5,10227420,9702709.4,6645274.639,0,1
12/31/2021,CORP,95560229,,-1,1,10,1,342767,342767,342767,0,0,0
12/31/2021,CORP,46212699,,4,0.005355,4,0.005355,389803,389803,389803,327583,0,1
12/31/2021,CORP,13102453,,3,0.003494,5,0.0113,9013514.7,12801499.7,11698772.7,,0,1
12/31/2021,CORP,94950021,,5,0.0085,5,0.0085,85851.6,685851.6,535851.6,348179.8,0,1
12/31/2021,CORP,54771962,,3,0.0028,3,0.0028,188617,358617,316117,126680.5,0,1
12/31/2021,CORP,73083519,,5,0.012137,5,0.012137,353152.9,799999.9,346820.63,256636.58,0,1
12/31/2021,CORP,21953767,,4,0.0057,4,0.0057,2804973.15,12172843.15,9830883.15,6522494.417,0,1
12/31/2021,CORP,74247830,,3,0.002946,3,0.002946,0,350000,262500,105194,0,1
12/31/2021,CORP,51157723,,3,0.0024,3,0.0024,68612.2,700002.2,542155.1,176615.1,0,1
12/31/2021,CORP,60068476,,3,0.0031,3,0.0031,0,252000,189000,75739.608,0,1
12/31/2021,CORP,31390426,,4,0.007367,3,0.0028,0,20000000,15000000,8965630,0,1
12/31/2021,CORP,20744246,,4,0.0049,4,0.0049,0,250000,187500,82133.2,0,1
12/31/2021,CORP,86587333,,6,0.025557,7,0.0453,1443340,1443340,1443340,,0,1
12/31/2021,CORP,75848281,,3,0.0034,3,0.0034,0,497900,373425,155261,0,1
12/31/2021,CORP,49056607,,8,0.081326,8,0.081326,288605.6,420500.1,387526.5,409490.8,0,1
12/31/2021,CORP,86623121,,7,0.048174,7,0.048174,13082860,13418944,13334923,17137399,0,1
12/31/2021,CORP,72803196,,4,0.007042,2,0.0014,23141410,23141410,23141410,,0,1
12/31/2021,CORP,27752735,,6,0.0223,6,0.0223,48521.84,49521.84,10454.37,7516.894,0,1
12/31/2021,CORP,47372627,,8,0.081326,8,0.081326,90803.2,250000.2,170401.6,231827.7,0,1
12/31/2021,CORP,42053242,,-1,1,10,1,118246.2,118327.57,118307.2275,0,0,0
12/31/2021,CORP,61009280,,3,0.0031,3,0.0031,663149,763149,738149,230070.4,0,1
12/31/2021,CORP,37390327,,7,0.0453,7,0.0453,4392.12,50000.06,10000.002,10260.778,0,1
12/31/2021,CORP,72793514,,3,0.0028,5,0.0113,70500,70500,35250,26445.4,0,1
12/31/2021,CORP,43726464,,6,0.022,7,0.0453,733650,746191,743055.71,684774.5,0,1
12/31/2021,CORP,24775062,,3,0.0039,3,0.0039,0,300000.1,224999.9,86046.4,0,1
12/31/2021,CORP,14123690,,5,0.0113,5,0.0113,0,200000.1,150000.1,90926.7,0,1
12/31/2022,CORP,26740031,,6,0.0266,6,0.0266,851031,851031,851031,1151540,0,1
12/31/2022,CORP,64165160,,4,0.0077,6,0.0226,228944,228944,45788.8,0,0,1
12/31/2022,CORP,41182708,,4,0.0057,4,0.0057,0,300000,225000,128645,0,1
12/31/2022,CORP,39216225,,6,0.017656,6,0.017656,895379.8,939999.66,928844.7,826440.1673,0,1
12/31/2022,CORP,19375869,,3,0.0031,3,0.0031,305969.1,805969.1,543469.1,174375.8,0,1
12/31/2022,CORP,45741740,,7,0.0399,7,0.0399,111000.6,200919.1,178439.5,188049.1,0,1
12/31/2022,CORP,45177597,,5,0.013211,5,0.013211,8230485,8763833,7595180,6788966.09,0,1
12/31/2022,CORP,46552056,,5,0.0113,5,0.0113,20038.5,30003.97,27512.6,17999.44,0,1
12/31/2022,CORP,48657484,,2,0.0015,2,0.0015,576579,676579,651579,147830.5,0,1
12/31/2022,CORP,70224327,,5,0.008,5,0.008,23967.7,40004.8,35995.5,26272.19,0,1
12/31/2022,CORP,71899842,,5,0.0113,5,0.0113,362408.7,381732.1,376901.2,213959.51,0,1
12/31/2022,CORP,59262064,,3,0.0024,3,0.0024,200409.07,202000,201602.27,63528.692,0,1
12/31/2022,CORP,80338297,,5,0.0107,5,0.0107,95400,250000.1,84180.89,47515.38,0,1
12/31/2022,CORP,84733007,,4,0.0057,5,0.0113,2162970,2162970,2162970,1592450,0,1
12/31/2022,CORP,94203642,,-1,1,10,1,301047,301047,301047,0,0,0
12/31/2022,CORP,59691359,,4,0.007367,6,0.0226,392531,392531,392531,531136,0,1
12/31/2022,CORP,96742497,,7,0.062108,8,0.0905,10233749.6,11982269.6,11402460.6,18787103.1,0,1
12/31/2022,CORP,44365365,,6,0.016839,4,0.0057,6004359,6004359,6004359,4965903,0,1
12/31/2022,CORP,27756191,,6,0.0231,6,0.0231,348228.5,1000090.5,837125.5,644122.8,0,1
12/31/2022,CORP,42078256,,6,0.0192,6,0.0192,180041.54,270030.54,187114.2,163630.61,0,1
12/31/2022,CORP,79781660,,4,0.0044,4,0.0044,0,200000,150000,75723.8,0,1
12/31/2022,CORP,29087590,,1,0.0009,2,0.0014,1600000,4800000,3075000,1184065.8,0,1
12/31/2022,CORP,47547819,,6,0.0168,6,0.0168,950396.1,1998086.1,1726160.1,1798770.4,0,1
12/31/2022,CORP,74382604,,5,0.0103,5,0.0103,1001700,1951700,1714200,1381828,0,1
12/31/2022,CORP,94931778,,7,0.0453,4,0.0057,6179281,10303525,6617893,,0,1
12/31/2022,CORP,85137110,,-1,1,10,1,182.29,259000,194295.57,0,0,0
12/31/2022,CORP,60375182,,8,0.075,8,0.075,461579,463017.11,462657.58,629435.39,0,1
12/31/2022,CORP,51728419,,4,0.0043,4,0.0043,164908.62,311044,274509.9,138579.488,0,1
12/31/2022,CORP,20653539,,-1,1,11,1,2030197.3,7079087.3,2384775.3,0,0,0
12/31/2022,CORP,13769863,,8,0.0905,7,0.0453,2962962.67,16701891.67,9038573.27,,0,0
12/31/2022,CORP,58188981,,3,0.002299,2,0.0014,9380340,15933260,14295030,4118760,0,1
12/31/2022,CORP,50552575,,3,0.0028,3,0.0028,187192.5,187192.5,187192.5,75015.1,0,1
12/31/2022,CORP,28737596,,4,0.006729,4,0.006729,0,1000000,750000,630285,0,1
12/31/2022,CORP,37796011,,5,0.0107,5,0.0107,82107.9,82107.9,82107.9,47486,0,1
12/31/2022,CORP,46456068,,-1,1,12,1,2455208.4,2455208.4,2455208.4,0,0,0
12/31/2022,CORP,51496165,,3,0.003481,4,0.0057,268478,500000,442120,,0,1
12/31/2022,CORP,51226449,,3,0.0027,3,0.0027,19515.7,59520.7,23905.64,8586.992,0,1
12/31/2022,CORP,29011657,,3,0.0028,3,0.0028,0,150000,112500,45083.1,0,1
12/31/2022,CORP,60900890,,3,0.002946,3,0.002946,876241,876241,876241,412896.8,0,1
12/31/2022,CORP,77864923,,5,0.0113,5,0.0113,6173234,6544324,6451552,6453769,0,1
12/31/2022,CORP,96058872,,6,0.0221,6,0.0221,216566.1,220035.67,219168.28,162399.66,0,1
12/31/2022,CORP,59726637,,3,0.002514,3,0.002514,5919910,11919910,10419910,6228060,0,1
12/31/2022,CORP,75896898,,7,0.0499,7,0.0499,1450481.9,2563379.2,927355.91,712525.86,0,1
12/31/2022,CORP,19054772,,4,0.006068,4,0.006068,17930028.39,20988643.79,20223987.49,16960315.65,0,1
12/31/2022,CORP,88839652,,5,0.008762,3,0.0028,10098947.86,27574963.86,21457139.86,12825113.85,0,1
12/31/2022,CORP,79018270,,6,0.0226,6,0.0226,5436899,9959984.6,8829215.2,7888128.5,0,1
12/31/2022,CORP,74824742,,8,0.1034,8,0.1034,1842052,2500465,2335862,2890026,0,1
12/31/2022,CORP,46021139,,3,0.0034,3,0.0034,680666.5,729805.9,717521.1,232044.3,0,1
12/31/2022,CORP,15248728,,3,0.0028,4,0.0057,661941,800107,765565,442752.4,0,1
12/31/2022,CORP,28338451,,5,0.0113,4,0.0057,48852300,48852300,48852300,41054520,0,1
12/31/2022,CORP,32709319,,5,0.009188,5,0.009188,6759270,6759270,6759270,7416620,0,1
12/31/2022,CORP,90358593,,6,0.01735,6,0.01735,1952600,1999999.5,1988149.6,2690182.4,0,1
12/31/2022,CORP,70814350,,5,0.0128,5,0.0128,0,200000,150000,109481,0,1
12/31/2022,CORP,53658043,,7,0.0348,7,0.0348,529459.03,539419.23,536929.18,461041.24,0,1
12/31/2022,CORP,99928917,,5,0.00927,5,0.00927,20089200,32525100,29416130,32276920,0,1
12/31/2022,CORP,83833858,,5,0.0147,5,0.0147,438885.47,757464.47,677819.47,415407.626,0,1
12/31/2022,CORP,55999787,,6,0.0195,6,0.0195,68341.7,250014.7,204595.7,161922.3,0,1
12/31/2022,CORP,63220102,,5,0.013,5,0.013,514163,530137.1,526143.5,344215.96,0,1
12/31/2022,CORP,84690026,,4,0.0043,4,0.0043,33.26,798500.26,598883.26,302331.7905,0,1
12/31/2022,CORP,22627492,,6,0.027816,6,0.027816,1234150,1400399.7,1358837.2,1199770.2,0,1
12/31/2022,CORP,21199042,,4,0.0043,4,0.0043,737705.2,1297705.2,1157705.2,627024.8,0,1
12/31/2022,CORP,93199600,,5,0.0149,7,0.0453,289812,300065.4,297502.02,314110.33,0,1
12/31/2022,CORP,13499063,,6,0.018319,6,0.018319,354902,600000.1,488725.8,431514.3,0,1
12/31/2022,CORP,19053462,,8,0.1147,8,0.1147,3219580,3225605.34,3224099.005,4110181.385,0,1
12/31/2022,CORP,81161253,,3,0.0028,3,0.0028,110692.9,114999.95,112846.42,45221.981,0,1
12/31/2022,CORP,69842811,,5,0.0093,5,0.0093,448104,563104,509354,299083.78,0,1
12/31/2022,CORP,30057733,,3,0.0028,3,0.0028,0,400000,300000,121461,0,1
12/31/2022,CORP,20037329,,2,0.00167,4,0.0057,2280240,3000002,2820061,,0,1
12/31/2022,CORP,82352891,,5,0.0113,4,0.0057,146458766.8,147423643.8,146458766.8,,0,1
12/31/2022,CORP,70519978,,5,0.01274,5,0.01274,1685604,2999999,2637742.6,1895664.2,0,1
12/31/2022,CORP,13733820,,6,0.0213,7,0.0453,361990,361990,72397.9,63582.1,0,1
12/31/2022,CORP,76844136,,3,0.002418,3,0.002418,256389.3,1355599.3,1080796.3,350478.8,0,1
12/31/2022,CORP,12409401,,3,0.002514,3,0.002514,2694602.5,3819210,3458993.88,1159786.698,0,1
12/31/2022,CORP,70922671,,5,0.0092,5,0.0092,2518857,3896357,3551987,3897421.9,0,1
12/31/2022,CORP,57709642,,5,0.0092,5,0.0092,2133897,2154956.2,2149691.4,1337684.54,0,1
12/31/2022,CORP,94434663,,6,0.0231,6,0.0231,628796.7,631527.5,630844.8,468264.97,0,1
12/31/2022,CORP,59768378,,7,0.0453,7,0.0453,0,150000,112500,118558,0,1
12/31/2022,CORP,38142370,,5,0.008,5,0.008,249583.75,324515.75,305782.75,191546.78,0,1
12/31/2022,CORP,50709439,,3,0.0029,3,0.0029,324675,324675,324675,130110,0,1
12/31/2022,CORP,89507188,,3,0.0027,3,0.0027,335859.5,591921.5,527905.5,207639,0,1
12/31/2022,CORP,50043632,,5,0.0127,5,0.0127,1495574.5,1768334.95,1700145.338,1093232.148,0,1
12/31/2022,CORP,30477081,,5,0.0089,5,0.0089,0,160000,120000,68121.5,0,1
12/31/2022,CORP,67635187,,3,0.0028,3,0.0028,870374,870374,870374,313546,0,1
12/31/2022,CORP,57070430,,6,0.0278,6,0.0278,182968.97,382968.97,186593.76,153850.294,0,1
12/31/2022,CORP,88189335,,5,0.0155,5,0.0155,2628690,3728683.9,3453687.4,2711578.1,0,1
12/31/2022,CORP,43338573,,4,0.007,4,0.007,278086,278086,278086,140384.5,0,1
12/31/2022,CORP,17431616,,4,0.0043,4,0.0043,426430,800072,706661,356741,0,1
12/31/2022,CORP,91092338,,4,0.0071,4,0.0071,3202.23,219831.23,165673.23,83636.17,0,1
12/31/2022,CORP,13357243,,3,0.0033,3,0.0033,846069,949999.4,221179,78829.17,0,1
12/31/2022,CORP,77660721,,2,0.001539,2,0.001539,2147582,2647582,2522582,721932,0,1
12/31/2022,CORP,46828930,,6,0.0308,7,0.0453,0,900000,510000,432079,0,1
12/31/2022,CORP,67342214,,2,0.001263,2,0.001263,0,500000,375000,120951,0,1
12/31/2022,CORP,28552135,,5,0.015349,5,0.015349,3781307.24,7500001.24,3404978.06,2536950.86,0,1
12/31/2022,CORP,39208786,,7,0.0401,7,0.0401,1041135,1641134.9,1491135.1,1372323.6,0,1
12/31/2022,CORP,13645972,,4,0.0049,4,0.0049,502896.5,882643.5,787706.5,366522.9,0,1
12/31/2022,CORP,74367928,,7,0.0453,7,0.0453,2552263,2552263,2552263,3280037,0,1
12/31/2022,CORP,49600694,,3,0.0031,3,0.0031,40501.6,200000,40000.09,16356.49,0,1
12/31/2022,CORP,21894033,,4,0.0061,4,0.0061,94229.4,328954.4,270273.4,110971.38,0,1
12/31/2022,CORP,58617852,,5,0.0107,6,0.0226,185695.29,260041.8,241455.12,213190.54,0,1
12/31/2022,CORP,45489091,,4,0.0044,4,0.0044,1040706.2,2190706.2,1903206.2,938649.5,0,1
12/31/2022,CORP,13457235,,3,0.0021,3,0.0021,1054810,1600190,1388845,598375.7,0,1
12/31/2022,CORP,33385458,,2,0.001263,4,0.0057,0,494308,370731,225385,0,1
12/31/2022,CORP,58964075,,7,0.06,7,0.06,187044,200048.9,196797.67,207394.9,0,1
12/31/2022,CORP,63421954,,6,0.0226,6,0.0226,445576.4,580439.4,546723.4,482722.6,0,1
12/31/2022,CORP,23663357,,5,0.0093,5,0.0093,679911,700177,695110.5,482357.9,0,1
12/31/2022,CORP,59152981,,4,0.0049,4,0.0049,0,500000,375000,167343,0,1
12/31/2022,CORP,72525761,,3,0.0024,3,0.0024,381650.7,788680.7,686922.7,246745.5,0,1
12/31/2022,CORP,72239064,,6,0.0226,9,0.181,8536378,8936378,8836378,21531795,0,1
12/31/2022,CORP,92550937,,1,0.0009,1,0.0009,95000,100000,20000,2947.779,0,1
12/31/2021,CORP,36559735,,4,0.0045,4,0.0045,697880,700032.07,699494.05,306409.025,0,1
12/31/2021,CORP,17688433,,4,0.0078,4,0.0078,193240,200011.27,198318.45,86872.18,0,1
12/31/2021,CORP,57551283,,8,0.0849,7,0.0453,212913,300012.4,278237.5,293221.3,0,1
12/31/2021,CORP,33068247,,5,0.00927,5,0.00927,13549047.63,13698022.63,13660778.63,10124851.28,0,1
12/31/2021,CORP,64749703,,6,0.0232,6,0.0232,400252,400252,400252,246376,0,1
12/31/2021,CORP,61196317,,3,0.0039,3,0.0039,188591,288591,263591,99335.6,0,1
12/31/2021,CORP,46559958,,4,0.006142,4,0.006142,0,500000,375000,315142,0,1
12/31/2021,CORP,73610330,,7,0.0437,7,0.0437,390015.9,400029.4,397526.05,325836.38,0,1
12/31/2021,CORP,31336937,,5,0.0122,5,0.0122,1252564.8,1451101.8,1401467.8,1042522.6,0,1
12/31/2021,CORP,94732371,,5,0.0108,5,0.0108,418752,852149,718800,528227.01,0,1
12/31/2021,CORP,74946249,,4,0.0061,4,0.0061,50000,150000,125000,67583.9,0,1
12/31/2021,CORP,85848105,,3,0.0028,4,0.0057,1666572,4666572,3916572,3093980.4,0,1
12/31/2021,CORP,91229360,,7,0.060041,7,0.060041,342519,342519,342519,280750,0,1
12/31/2021,CORP,56866995,,7,0.048174,7,0.048174,600021,600021,600021,991437,0,1
12/31/2021,CORP,81692532,,4,0.004574,3,0.0028,0,1000000,750000,448281,0,1
12/31/2021,CORP,42931688,,4,0.0056,4,0.0056,58559,61879,61049,26742.13,0,1
12/31/2021,CORP,54814219,,3,0.0021,3,0.0021,3320.44,349999.55,234999.7,79127.397,0,1
12/31/2021,CORP,82382799,,7,0.0334,7,0.0334,271588,500021,442912,477096,0,1
12/31/2021,CORP,67935123,,-1,1,10,1,2255308.43,2255354.2,2255342.758,0,0,0
12/31/2021,CORP,89414796,,4,0.004,4,0.004,236870,500011,434226,219208.1,0,1
12/31/2021,CORP,33869344,,3,0.0024,3,0.0024,329955.9,499183.9,456876.9,140230.3,0,1
12/31/2021,CORP,71702551,,5,0.0093,5,0.0093,92056.9,100004.79,98017.82,67138.12,0,1
12/31/2021,CORP,56527489,,7,0.0402,8,0.0905,523170,565805.9,555146.9,755264.9,0,1
12/31/2021,CORP,39545123,,4,0.005853,4,0.005853,0,600000,450000,378171,0,1
12/31/2021,CORP,70168472,,5,0.0088,5,0.0088,35574.9,435574.9,335574.9,198033.9,0,1
12/31/2021,CORP,78620129,,4,0.004446,4,0.004446,13409808.98,22930963.98,20550680.28,17047726.63,0,1
12/31/2021,CORP,90632897,,5,0.0113,5,0.0113,63176.3,200002.3,165795.3,94118.8,0,1
12/31/2021,CORP,96002331,,2,0.0015,4,0.0057,1304226.72,1537695.72,1479328.72,858768.58,0,1
12/31/2021,CORP,54909569,,4,0.0043,4,0.0043,0,270000,202500,102314.5,0,1
12/31/2021,CORP,99215848,,4,0.0051,6,0.0226,0,102000,76500,71874.71,0,1
12/31/2021,CORP,29304950,,4,0.0077,4,0.0077,189421.3,272964.9,252079,141970.9,0,1
12/31/2021,CORP,57081621,,3,0.0028,3,0.0028,200093,800093,650093,261868.2,0,1
12/31/2021,CORP,27587373,,3,0.0031,3,0.0031,215783,1715784,1065782.9,429209.1,0,1
12/31/2021,CORP,48898672,,6,0.028,6,0.028,48279.6,600003.6,462072.6,317319,0,1
12/31/2021,CORP,92211948,,5,0.0102,5,0.0102,86.95,202800,114621.74,83659.4025,0,1
12/31/2021,CORP,14641212,,4,0.0057,4,0.0057,3065428,7520258,6406548,5383938,0,1
